"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     , "Avg_SoundSpeed" ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" 
          0,           0,         214,      -3.669887568,      -1.185159831,      -1.000963025,       1.803947796,     -0.3866330248,        2.91985101,       345.4596481,     0.09509104315,      0.8744013961,       565.9551973,       204739.1261,       2.529178312,       601907.2873,       261.9988052,       270.1162154,          18.9192923,          5.882556477,               0.7441185403,       598.8903441,       256132.3878,      -2250.940206
          0,           0,         215,      -3.668277873,       -1.18120982,      -1.000320744,       1.805309389,     -0.3545337377,       2.920653981,       345.4647978,     0.09602191669,       0.875192514,       565.9019256,       204748.2314,       2.529503815,       601868.4166,       262.2115545,       270.3107964,         19.24369876,          5.619374055,               0.7520105075,       598.8442583,       256149.4352,      -2260.142947
          0,           0,         216,      -3.667123964,      -1.169458684,      -1.000020374,       1.806182458,      -0.334711033,       2.920753874,       345.4697172,     0.09688774303,      0.8759534535,       565.8442136,        204756.039,       2.529831603,       601826.1022,       262.4090419,        270.506835,         19.56744628,           5.40311471,               0.7597451511,       598.7940049,        256165.675,      -2268.592761
          0,           0,         217,      -3.666015522,      -1.168179254,      -1.000035854,       1.806998155,     -0.3315381264,       2.919776049,        345.474396,     0.09761121489,      0.8767451576,       565.7827566,       204763.0186,       2.530164337,       601781.0832,       262.5990197,       270.7047366,         19.88978162,          5.216726584,               0.7672913102,       598.7408713,        256182.338,      -2275.425851
          0,           0,         218,      -3.665256836,      -1.168793663,      -1.000445063,       1.807462516,     -0.3092349435,        2.91948528,       345.4788255,     0.09818222897,      0.8774781043,        565.718293,       204768.7642,       2.530494332,       601733.2651,       262.7699064,       270.9036897,         20.20939284,          5.071942123,               0.7746063886,       598.6848034,       256198.0622,      -2281.372995
          0,           0,         219,      -3.664955529,      -1.166388044,      -1.001201092,       1.807430087,     -0.2855835854,       2.919833053,       345.4829825,     0.09857528506,      0.8782458816,       565.6503412,       204774.3907,        2.53083678,       601682.5351,       262.9312089,       271.1018749,         20.52467759,          4.949026318,               0.7816480314,       598.6257045,       256214.3665,      -2286.249704
          0,           0,         220,      -3.665067316,      -1.164538732,      -1.002353466,       1.806960559,     -0.2751437465,       2.919151432,       345.4868306,     0.09872895903,      0.8789366914,       565.5802308,       204779.8832,         2.5311865,       601629.0414,       263.0680052,       271.2969373,         20.83377855,          4.862413383,               0.7883722429,       598.5635512,       256229.5163,      -2291.315572
          0,           0,         221,      -3.665610079,      -1.162276739,      -1.003862349,       1.806056406,     -0.2609386221,       2.918617184,       345.4903461,     0.09860903207,      0.8796212884,       565.5083413,       204786.3839,       2.531555732,       601573.0975,       263.1874467,        271.486448,         21.13476923,          4.797124928,               0.7947419788,       598.4987797,       256244.6216,       -2296.60083
          0,           0,         222,      -3.666597789,      -1.151975042,      -1.005717824,       1.804685826,      -0.229035062,       2.918862172,       345.4935076,     0.09814813336,      0.8802338602,       565.4347744,       204793.8019,       2.531943198,       601514.0717,       263.2790787,       271.6685293,         21.42564775,          4.762658339,               0.8007194719,       598.4306329,       256258.4799,      -2302.935743
          0,           0,         223,       -3.66803024,      -1.152704296,      -1.007951071,       1.802841785,     -0.2133529604,       2.918806074,       345.4962867,     0.09728938769,      0.8808151575,       565.3595301,       204802.4419,         2.5323526,       601452.0474,       263.3490765,       271.8422038,         21.70461656,          4.749026228,               0.8062750183,       598.3592821,       256271.5686,      -2310.091366
          0,           0,         224,      -3.669871782,       -1.15238611,      -1.010499964,       1.800587095,     -0.2137092078,       2.918412791,       345.4986567,     0.09601038303,      0.8813381818,       565.2833428,       204811.9048,       2.532776295,       601387.6414,       263.3918517,       272.0075559,         21.97009273,          4.762900477,               0.8113817679,       598.2853615,       256283.3886,      -2317.836721
          0,           0,         225,      -3.672169773,      -1.150184763,      -1.013379062,       1.797892806,     -0.1780652838,        2.91834238,       345.5005806,     0.09429000787,      0.8817853965,       565.2058304,       204821.4199,       2.533206512,       601320.6723,       263.4100738,       272.1655944,         22.22079685,           4.80234583,               0.8160161782,       598.2086619,       256293.4445,      -2325.768026
          0,           0,         226,      -3.674869559,      -1.152070042,      -1.016528308,       1.794762738,     -0.1591326592,       2.918367562,       345.5020249,     0.09213952552,      0.8822389453,       565.1260343,       204830.6763,       2.533643136,       601251.1835,        263.410015,       272.3178314,         22.45583217,          4.862133285,               0.8201618256,       598.1293511,       256302.8786,      -2332.791473
          0,           0,         227,      -3.678010755,       -1.14975921,      -1.019942896,       1.791199698,     -0.1578566831,       2.918330536,       345.5029565,     0.08958119548,      0.8825805985,        565.044375,       204838.3213,       2.534068208,       601179.2475,       263.3853436,       272.4656443,          22.6745202,          4.952958935,               0.8238081946,       598.0473087,       256309.7803,      -2339.001314
          0,           0,         228,      -3.681549844,      -1.143017689,      -1.023536076,       1.787252684,     -0.1358609397,        2.91820086,       345.5033562,     0.08665180678,      0.8829849733,       564.9599192,       204844.9657,       2.534492495,        601105.296,       263.3514941,       272.6097823,         22.87638949,          5.057990101,               0.8269534149,       597.9633006,       256316.8776,      -2343.011594
          0,           0,         229,      -3.685413145,      -1.144785663,      -1.027364655,       1.782972813,     -0.1192480102,       2.918208127,       345.5032262,     0.08337233818,       0.883218039,       564.8755537,        204849.275,       2.534888598,       601030.7252,        263.289206,       272.7500948,         23.06106223,           5.20366036,               0.8296010335,       597.8783976,       256320.6633,      -2346.058876
          0,           0,         230,      -3.689650592,      -1.144663012,      -1.031368039,       1.778329445,     -0.1133569533,       2.918231564,        345.502545,     0.07977132487,      0.8834946162,       564.7896138,       204852.7222,       2.535280608,       600955.0602,       263.2185801,       272.8854021,          23.2281371,          5.364905171,               0.8317599628,       597.7925082,       256324.4774,      -2347.255499
          0,           0,         231,      -3.694189152,      -1.146708777,       -1.03548196,       1.773415202,     -0.1011376237,       2.918549239,       345.5012826,     0.07591543781,      0.8836788573,       564.7036968,       204855.0652,       2.535659355,       600878.6912,       263.1258195,       273.0137617,         23.37720869,          5.560302943,               0.8334446284,       597.7057969,       256326.2703,      -2347.924824
          0,           0,         232,      -3.698973053,      -1.147627059,      -1.039765635,       1.768269505,    -0.08629728967,       2.918600135,       345.4994484,     0.07184556947,      0.8838122693,       564.6181948,       204857.2447,       2.536034606,       600801.7854,       263.0169138,       273.1329557,         23.50793942,          5.781912376,                0.834674073,       597.6185572,       256326.7649,      -2348.401907
          0,           0,         233,      -3.703991824,      -1.145033569,      -1.044147126,       1.762902203,      -0.079966082,       2.918667143,       345.4970363,     0.06759140254,      0.8839276825,       564.5336904,       204860.0029,       2.536413037,       600724.6714,       262.8919703,       273.2409146,         23.62000249,          6.029855773,               0.8354704952,       597.5312563,       256326.4704,      -2349.042897
          0,           0,         234,      -3.709183728,      -1.147142767,      -1.048610463,       1.757382196,    -0.07195745655,       2.918993586,       345.4940419,     0.06319132085,      0.8838911313,       564.4518142,       204862.9194,       2.536783187,       600647.9356,       262.7424156,       273.3362957,          23.7132711,          6.319689891,               0.8358597907,       597.4442331,        256323.339,      -2350.876372
          0,           0,         235,       -3.71449468,      -1.147581594,      -1.053247087,       1.751795302,    -0.06035177794,       2.919155669,       345.4904828,     0.05870566031,      0.8838548263,       564.3723105,       204866.8789,       2.537156752,       600572.1211,       262.5813002,       273.4188116,         23.78811435,          6.634703386,               0.8358791568,       597.3584503,       256319.7144,      -2352.950283
          0,           0,         236,       -3.71987285,      -1.150967219,      -1.058035938,        1.74618619,    -0.04806881453,       2.919300547,       345.4863401,     0.05418363039,      0.8837015195,       564.2954562,       204870.7893,       2.537519427,        600497.109,       262.3999879,       273.4892309,         23.84532876,          6.995962808,               0.8355727488,       597.2735287,       256313.7468,      -2355.619542
          0,           0,         237,      -3.725319417,      -1.151997081,      -1.062958937,       1.740535978,     -0.0429872754,       2.919439234,       345.4816223,     0.04965080529,      0.8835024462,       564.2200029,       204874.3994,       2.537873047,        600422.524,       262.2091437,       273.5491645,         23.88621713,          7.393282139,               0.8349932954,       597.1892599,       256306.5234,      -2357.919169
          0,           0,         238,      -3.730803265,      -1.154293468,      -1.068212142,       1.734938409,    -0.02866293521,       2.919650129,       345.4763434,     0.04510440527,      0.8833132692,       564.1448887,       204877.2166,       2.538215825,       600348.1329,       262.0132024,       273.6005739,         23.91267139,          7.826919191,               0.8342077384,       597.1055606,       256298.8368,      -2358.988263
          0,           0,         239,      -3.736345692,      -1.156132011,      -1.073738218,       1.729299395,    -0.03715224641,       2.919966771,       345.4705123,     0.04056335615,       0.882989835,       564.0713529,       204877.8412,       2.538525807,       600274.8536,       261.8049823,       273.6452278,         23.92618184,          8.322980329,               0.8332594673,       597.0230224,       256288.5931,      -2359.130279
          0,           0,         240,      -3.741877291,      -1.159560721,      -1.079510924,       1.723727375,    -0.03343824873,       2.920467934,       345.4641339,     0.03610362805,      0.8826991602,       563.9975474,       204876.9092,       2.538817899,       600202.0549,        261.599602,        273.684262,         23.92794937,          8.857424301,               0.8321750974,       596.9414134,       256278.4432,      -2357.210112
          0,           0,         241,      -3.747305932,      -1.162064836,      -1.085703199,       1.718287411,    -0.02408975036,       2.920754336,       345.4572352,      0.0317915104,      0.8823764896,       563.9244256,       204874.1467,       2.539084923,       600130.3214,       261.3913359,       273.7178156,         23.91884508,          9.450448957,               0.8309688052,       596.8611891,       256267.5126,      -2353.787015
          0,           0,         242,      -3.752717105,      -1.164898678,      -1.092232964,       1.712851688,    -0.02818388124,       2.920918342,       345.4498193,     0.02770437374,      0.8819821393,       563.8527622,       204869.8752,       2.539327643,       600059.9754,       261.1798253,       273.7450232,         23.89944815,          10.10917773,               0.8296468139,       596.7825916,       256255.4246,      -2349.575698
          0,           0,         243,      -3.758041823,       -1.16745492,      -1.099080613,       1.707498293,    -0.04185713591,       2.921426084,       345.4419086,     0.02396573796,      0.8815994321,       563.7828807,       204865.4296,       2.539561025,        599991.207,       260.9689332,       273.7643293,         23.86981871,          10.82509494,               0.8281988417,        596.706111,       256243.6212,      -2344.778132
          0,           0,         244,      -3.763189241,      -1.170453461,       -1.10629639,       1.702299691,    -0.04771477921,       2.921963033,       345.4335292,     0.02068705246,      0.8811379935,       563.7156788,       204861.1257,        2.53978528,       599923.9646,       260.7507396,       273.7739361,         23.82953871,          11.62612869,               0.8266020704,         596.63143,       256230.8343,      -2340.700391
          0,           0,         245,      -3.768224415,      -1.173368602,       -1.11365156,       1.697182205,    -0.05562213996,       2.922438639,       345.4247075,     0.01799429702,      0.8806271037,       563.6511233,       204857.8298,       2.540011117,       599857.9467,       260.5285014,       273.7725066,         23.77780779,          12.50679292,               0.8248201913,       596.5583386,       256217.6189,      -2337.716665
          0,           0,         246,      -3.773114833,      -1.176175588,      -1.121226802,        1.69220013,    -0.05854683422,       2.922946055,       345.4154856,     0.01599821091,      0.8801192975,       563.5886531,        204856.076,       2.540247351,       599792.6126,       260.3035358,       273.7597651,         23.71373124,          13.46939227,                0.822809681,        596.486456,       256204.6758,       -2335.76357
          0,           0,         247,      -3.777947264,       -1.17899705,      -1.128848024,       1.687225914,    -0.06994122617,       2.923016076,       345.4058829,     0.01478968429,      0.8795147749,       563.5294143,       204855.1158,       2.540480321,       599728.7361,       260.0696568,       273.7368256,         23.63656499,          14.55870236,               0.8205244115,       596.4162801,       256190.4812,      -2335.113172
          0,           0,         248,      -3.782700065,      -1.181948651,      -1.136407257,       1.682323527,    -0.06880729436,       2.923468124,        345.395935,     0.01441041918,      0.8788901393,        563.471979,       204854.7125,       2.540712882,       599665.7509,       259.8349927,       273.7061221,         23.54596623,          15.76471466,               0.8179220259,       596.3474277,       256176.1402,      -2334.695861
          0,           0,         249,      -3.787348406,      -1.184932251,      -1.144103691,       1.677455303,    -0.07428694021,       2.924347049,        345.385699,     0.01484110241,      0.8782858258,       563.4151732,        204854.126,       2.540940715,       599603.2639,       259.6019289,        273.670775,         23.44186032,          17.10734888,               0.8149633679,       596.2796089,       256162.1028,      -2333.494536
          0,           0,         250,      -3.792096353,      -1.188005465,       -1.15159935,        1.67245682,    -0.09126263921,        2.92444639,       345.3751893,     0.01602864305,      0.8776169167,       563.3597814,       204851.9976,       2.541144013,       599542.3272,        259.367201,       273.6339532,         23.32453449,          18.65157685,               0.8116161955,       596.2135968,       256147.1228,      -2331.191421
          0,           0,         251,      -3.796874096,      -1.191091987,      -1.159079955,        1.66744434,    -0.08890440023,       2.924691009,       345.3644589,     0.01792839831,      0.8769594607,       563.3043746,       204848.1683,        2.54132648,       599482.3611,       259.1378987,       273.5980083,         23.19441944,          20.39999494,               0.8078542976,       596.1490064,       256132.4042,      -2326.886405
          0,           0,         252,       -3.80182305,      -1.194301565,      -1.166455072,       1.662180513,     -0.1051027525,       2.925063384,       345.3535485,     0.02048278283,      0.8763409759,       563.2485989,       204842.7061,       2.541490268,       599423.2361,        258.914066,        273.563841,          23.0519476,          22.39565317,               0.8036587663,       596.0857856,       256118.4161,      -2320.451465
          0,           0,         253,      -3.806996957,      -1.197610021,      -1.173536004,       1.656736205,     -0.1079080899,       2.925606082,       345.3424786,     0.02362575679,      0.8756825529,       563.1940766,       204835.7088,       2.541629927,       599365.9818,        258.689994,       273.5307462,         22.89749441,          24.73775085,               0.7990184745,       596.0247139,       256104.1942,      -2312.821004
          0,           0,         254,      -3.812348523,      -1.201050554,      -1.180824207,       1.651047419,     -0.1097139349,       2.926435224,       345.3313084,     0.02729292757,      0.8750146604,       563.1409258,        204828.345,       2.541759234,       599310.2265,        258.466131,       273.4965605,         22.73124348,          27.47642028,               0.7939307359,       595.9655564,       256090.3701,      -2304.705679
          0,           0,         255,      -3.818093649,      -1.204632824,      -1.187744316,       1.644921854,     -0.1307579962,       2.926265708,       345.3200533,     0.03142767633,      0.8743632819,       563.0898449,       204821.8764,       2.541890874,       599256.0158,       258.2402001,       273.4584394,         22.55330433,          30.69513604,               0.7884023786,       595.9084633,       256077.3952,      -2297.041255
          0,           0,         256,      -3.824050989,      -1.208271581,       -1.19473599,       1.638645161,     -0.1253062428,       2.926297464,       345.3087524,     0.03592760831,      0.8736715436,       563.0416133,        204816.955,       2.542029647,       599203.1756,       258.0059197,       273.4136896,         22.36373282,          34.57390249,               0.7824486069,       595.8530949,       256064.4225,       -2291.05343
          0,           0,         257,      -3.830418364,      -1.212066799,      -1.201791272,        1.63183859,     -0.1421217064,       2.926925318,       345.2974367,     0.04069141395,      0.8729307258,       562.9965799,       204814.0229,       2.542179674,       599151.6516,       257.7630955,       273.3606933,         22.16270835,          39.27865585,               0.7760922629,       595.7993576,        256051.265,      -2287.265088
          0,           0,         258,      -3.837210313,      -1.215890198,       -1.20851683,       1.624687954,     -0.1447256436,       2.927801737,       345.2861137,     0.04563380657,      0.8721926121,       562.9536792,       204813.1577,       2.542346374,       599100.5909,       257.5135177,       273.2995579,         21.95078023,           45.0227145,                0.769363821,       595.7465548,       256038.4342,      -2285.324801
          0,           0,         259,      -3.844231291,      -1.219901181,      -1.215924453,       1.617237692,     -0.1402816123,       2.927700437,       345.2748429,     0.05071138116,      0.8714589029,       562.9124847,       204813.5686,       2.542521909,       599050.0582,       257.2584703,       273.2322285,         21.72908219,          52.16213288,               0.7623027464,       595.6947034,       256025.7495,      -2284.563614
          0,           0,         260,       -3.85180877,      -1.224056771,       -1.22305657,       1.609119923,     -0.1699582361,       2.927824707,       345.2636102,     0.05586734864,      0.8706640858,       562.8730648,       204813.8012,       2.542688138,       599000.6542,       256.9992712,       273.1618283,         21.49921964,          61.27467439,               0.7549560679,       595.6441406,       256012.2228,      -2284.221162
          0,           0,         261,      -3.859579821,      -1.228173168,      -1.230410508,       1.600939801,     -0.1541694279,       2.928143039,        345.252449,     0.06095179905,       0.869903971,       562.8333947,       204813.0882,        2.54284394,       598951.5849,       256.7432907,       273.0915876,         21.26307892,          72.96976276,               0.7473775404,       595.5943478,       255999.0752,      -2282.804642
          0,           0,         262,       -3.86773638,      -1.232515749,      -1.238309111,       1.592233576,     -0.1655255565,       2.928513756,       345.2413734,     0.06586887072,      0.8691849724,       562.7928512,       204810.5772,        2.54298132,       598902.8805,       256.4925658,       273.0239145,         21.02262735,          88.37354398,               0.7396217563,       595.5453445,       255986.3676,      -2279.605398
          0,           0,         263,      -3.876384845,      -1.236857179,      -1.245710947,       1.583157286,     -0.1763202335,       2.928977648,       345.2303653,     0.07058552268,      0.8684762869,       562.7519966,        204805.944,       2.543093885,       598855.2462,       256.2474037,       272.9595167,         20.77966722,          109.3083645,               0.7317425793,       595.4976936,       255973.8363,      -2274.644465
          0,           0,         264,      -3.885067246,      -1.241416409,      -1.254291434,       1.574032248,     -0.1617912744,         2.9285938,       345.2194706,     0.07507605742,      0.8677630809,       562.7112827,       204799.7315,        2.54318629,       598808.7851,       256.0079812,       272.8970616,         20.53567839,          138.6081508,               0.7237932521,       595.4514586,       255961.5161,      -2268.495724
          0,           0,         265,      -3.894279484,      -1.246151099,      -1.262677469,       1.564195661,     -0.1843993108,       2.928815198,       345.2086585,     0.07931446709,       0.867079844,       562.6710762,       204793.2419,       2.543273018,         598763.29,       255.7729973,       272.8334678,         20.29167498,          181.0545949,               0.7158248233,       595.4065379,       255950.0144,      -2262.076173
          0,           0,         266,      -3.903576558,      -1.250857145,      -1.271034133,       1.554461886,     -0.1748032387,       2.930191788,       345.1979231,     0.08324746804,      0.8664101183,       562.6323645,       204787.7656,       2.543365873,       598718.7204,       255.5384056,       272.7647737,         20.04824694,          245.8722171,               0.7078878627,       595.3628718,       255939.1751,      -2256.715058
          0,           0,         267,      -3.912945696,      -1.255935083,      -1.280490027,       1.544503247,     -0.1749934929,       2.929598467,       345.1872943,     0.08682301814,      0.8657109743,        562.596527,       204784.2449,       2.543470845,        598675.487,       255.3005947,       272.6874589,         19.80572334,          352.0826649,               0.7000304868,       595.3207358,       255928.4326,      -2253.613673
          0,           0,         268,      -3.922741044,      -1.261117654,      -1.289326009,       1.534083846,     -0.1887569901,       2.929500547,       345.1767364,     0.09001725585,       0.864972064,       562.5638584,       204783.1377,       2.543592471,       598633.3555,       255.0592401,       272.5996818,         19.56437878,          542.5067032,               0.6922950114,       595.2799239,       255917.5346,      -2253.219736
          0,           0,         269,      -3.932485856,      -1.266426721,      -1.298779645,       1.523851562,      -0.177567298,       2.930185801,       345.1662557,     0.09284577069,      0.8642307265,       562.5335076,       204784.2325,       2.543731828,       598591.7399,           254.816,       272.5019495,         19.32472168,          933.3238783,               0.6847206278,       595.2399454,       255906.7066,       -2255.02908
          0,           0,         270,      -3.942409183,      -1.272148036,      -1.308609547,       1.513277888,     -0.1863366842,       2.930069047,       345.1558566,     0.09534093856,      0.8634963169,       562.5046447,        204786.438,        2.54387902,       598550.5476,       254.5741044,       272.3970371,         19.08767099,          1940.573526,               0.6773442662,       595.2006784,       255895.8246,      -2257.967554
          0,           0,         271,      -3.952491779,      -1.277902097,      -1.318117989,        1.50263004,      -0.184254423,       2.930479982,       345.1455168,     0.09750795756,      0.8627812871,       562.4761232,       204788.3035,       2.544020926,       598509.7166,       254.3380414,       272.2891181,         18.85456842,          6065.820514,               0.6702012162,       595.1620356,       255884.9083,      -2260.560112
          0,           0,         272,      -3.962455549,      -1.283814747,      -1.328040562,       1.492116586,     -0.1853709878,        2.93035595,       345.1352411,     0.09934718704,      0.8620524059,       562.4476835,       204788.3496,       2.544140278,       598469.9544,       254.1125999,       272.1823423,         18.62696279,          99614.20921,               0.6633242525,       595.1245504,       255873.6428,      -2261.579858
          0,           0,         273,      -3.972492954,      -1.290027814,      -1.337947865,       1.481499577,      -0.186426164,       2.930216253,       345.1250398,      0.1008687864,      0.8613600258,       562.4180443,       204785.9077,       2.544234043,        598430.854,       253.9015854,       272.0794705,         18.40635857,          25404.07227,               0.6567439848,       595.0879169,       255862.6901,      -2260.114706
          0,           0,         274,      -3.982554293,      -1.296336189,      -1.347866368,       1.470870593,     -0.1827403472,        2.93141604,       345.1148995,      0.1020911436,      0.8607120163,        562.387296,        204781.066,       2.544302803,       598392.6682,       253.7053927,        271.980919,          18.1938241,          4168.529757,               0.6504828707,       595.0523616,       255852.3473,      -2256.206231
          0,           0,         275,      -3.992496316,      -1.302882102,      -1.357678879,       1.460372308,     -0.1894982609,       2.931646644,       345.1048241,      0.1030262052,      0.8600989214,       562.3563355,       204774.7411,       2.544354022,       598355.6258,       253.5217596,       271.8845889,          17.9898532,          1669.300412,               0.6445572494,       595.0181833,       255842.7275,      -2250.772994
          0,           0,         276,      -4.002357168,      -1.309674424,      -1.367497322,         1.4500389,     -0.1838851307,       2.930875528,       345.0948235,      0.1037152613,      0.8595050311,       562.3263034,       204768.4016,       2.544401015,       598319.8068,       253.3466103,       271.7865078,         17.79427587,          905.5157711,               0.6389772768,        594.985439,       255833.8097,      -2245.281263
          0,           0,         277,      -4.012124752,      -1.316599469,      -1.377515026,       1.439722316,     -0.1797800702,       2.931249387,       345.0848966,      0.1041795804,      0.8589140759,       562.2983278,       204763.5642,       2.544457839,       598285.1785,       253.1753046,       271.6823255,         17.60646463,          573.5226853,               0.6337474692,       594.9540579,        255825.443,      -2241.243953
          0,           0,         278,      -4.021967344,      -1.323588473,      -1.386743219,       1.429345114,     -0.1934307913,       2.932968511,       345.0750346,      0.1044516707,      0.8582725044,       562.2734602,       204761.1879,       2.544531946,       598251.7667,       253.0051832,       271.5687854,         17.42555842,          399.8190333,               0.6288676898,       594.9239372,        255817.009,      -2239.781215
          0,           0,         279,      -4.031507132,      -1.330729117,      -1.396273156,        1.41947461,     -0.1810314262,       2.931893312,        345.065265,      0.1045506934,       0.857618449,       562.2511874,       204761.5371,       2.544628973,       598218.9395,       252.8348293,       271.4450264,         17.25086004,          297.1713409,               0.6243361092,       594.8945111,       255808.6273,      -2240.974055
          0,           0,         280,      -4.041099216,      -1.338119657,      -1.406014089,       1.409315931,     -0.1818404586,       2.931311739,       345.0555921,      0.1044971964,      0.8569580408,       562.2307375,       204763.8361,       2.544742677,       598186.3855,       252.6658491,       271.3129862,         17.08209777,          231.2878924,               0.6201491461,       594.8654288,       255800.0795,      -2244.080591
          0,           0,         281,      -4.050797099,       -1.34549432,        -1.4143963,       1.399156769,     -0.1943975159,       2.933233725,       345.0460055,      0.1043194175,      0.8563048894,       562.2110639,        204766.656,       2.544859873,       598154.0089,       252.5020897,       271.1768175,         16.91951286,           186.371834,               0.6163012486,       594.8366507,       255791.3188,      -2247.669138
          0,           0,         282,      -4.060032236,      -1.353074739,      -1.423666957,       1.389673525,     -0.1788325112,       2.932919271,       345.0365337,      0.1040475716,      0.8556754011,       562.1909938,       204768.4293,       2.544966071,       598121.8558,       252.3482004,       271.0415223,         16.76382618,          154.3047898,               0.6127880508,       594.8082381,       255782.4928,      -2250.117605
          0,           0,         283,      -4.069537529,      -1.360876709,      -1.432706108,       1.379593974,     -0.1859437186,       2.931739863,       345.0271794,      0.1037362157,       0.855081359,        562.169602,       204767.9294,        2.54504988,       598090.0539,       252.2081402,       270.9111903,         16.61578947,           130.592539,               0.6096005687,        594.780267,       255773.7871,      -2250.273012
          0,           0,         284,      -4.079110216,      -1.368441995,      -1.440418063,       1.369653846,     -0.1921317585,       2.932650826,       345.0179387,      0.1034247618,      0.8545285512,       562.1466853,       204764.8235,       2.545107881,       598058.9038,       252.0833667,       270.7876817,         16.47602555,          112.5367552,               0.6067307058,       594.7529698,       255765.5039,      -2247.766384
          0,           0,         285,      -4.088358379,      -1.376191158,       -1.44920585,       1.360113535,      -0.181908287,       2.934440014,        345.008833,      0.1031358943,       0.854010871,       562.1227417,       204759.7243,       2.545145389,       598028.6448,       251.9724418,       270.6700611,         16.34453484,          98.45381759,                0.604160781,       594.7265247,       255757.8445,      -2243.198815
          0,           0,         286,      -4.097977319,      -1.384248835,      -1.457508951,       1.349895718,      -0.191232099,       2.933092576,       344.9998728,      0.1028782725,      0.8535149372,       562.0989458,       204753.9553,       2.545173807,       597999.4999,       251.8713805,        270.554967,         16.22063485,          87.24044327,               0.6018668819,       594.7011632,        255750.843,      -2237.955323
          0,           0,         287,      -4.107488101,      -1.392171543,       -1.46482454,       1.340025243,     -0.1924573322,       2.932937473,       344.9910583,      0.1026683879,      0.8530150689,       562.0767868,       204749.1734,       2.545207366,        597971.584,       251.7754132,       270.4379533,         16.10327997,          78.17769252,               0.5998286821,       594.6770889,       255744.3837,       -2233.61847
          0,           0,         288,      -4.116770199,       -1.40025892,      -1.472951041,       1.330360744,      -0.185968759,       2.934869321,       344.9823999,      0.1025433426,      0.8524942332,       562.0571553,       204746.6659,       2.545258324,        597944.734,       251.6804079,       270.3151303,         15.99104033,          70.76165142,               0.5980193412,       594.6540896,       255738.2103,      -2231.486638
          0,           0,         289,      -4.126332587,      -1.408455444,      -1.480471407,       1.320178348,     -0.1981006781,       2.934493701,       344.9739067,      0.1025253865,      0.8519586191,       562.0401989,       204746.9046,       2.545332119,        597918.666,       251.5836683,       270.1846895,         15.88272376,          64.59461023,               0.5964184466,       594.6318398,       255732.0953,      -2232.095625
          0,           0,         290,      -4.135919783,      -1.416464248,      -1.487359021,       1.310217117,     -0.1963604761,       2.933512941,       344.9655834,      0.1026295797,      0.8514099555,       562.0254613,       204749.4548,       2.545425397,       597893.1369,       251.4858917,       270.0476287,          15.7775362,          59.41528335,               0.5950052818,       594.6100634,       255725.8227,       -2234.95648
          0,           0,         291,      -4.145431902,      -1.424670147,      -1.495173855,       1.300116983,     -0.1914616247,       2.934405927,       344.9574432,      0.1028687087,       0.850860566,       562.0121098,       204753.0908,       2.545526627,       597868.0846,       251.3900187,       269.9074503,         15.67526939,          55.01655136,               0.5937599304,       594.5887802,       255719.3249,      -2238.806315
          0,           0,         292,      -4.155381561,      -1.432858613,        -1.5016912,       1.289411752,     -0.2078917682,       2.936029073,        344.949486,      0.1032570389,      0.8503251308,       561.9989961,        204756.215,       2.545620902,       597843.5058,       251.3005943,       269.7687828,         15.57619341,          51.25420495,               0.5926651769,       594.5680101,       255712.6226,       -2242.12258
          0,           0,         293,      -4.164890055,      -1.441130058,      -1.508289181,       1.279515701,     -0.2023622401,       2.934579932,       344.9417267,      0.1037934592,       0.849817976,       561.9851038,       204757.5606,       2.545696705,        597819.541,       251.2215401,       269.6358783,         15.48109266,          48.00993028,               0.5917158575,         594.54782,       255705.9684,      -2243.561672
          0,           0,         294,      -4.174563646,      -1.449672137,      -1.515687062,       1.269028246,     -0.1981605353,       2.934231227,        344.934171,      0.1044778135,      0.8493467161,       561.9700275,       204756.5196,       2.545748094,       597796.4353,       251.1548548,       269.5110916,         15.39058669,          45.19227347,                0.590902657,       594.5283983,       255699.6069,      -2242.570425
          0,           0,         295,      -4.184683605,      -1.457891292,      -1.521393864,       1.257931281,     -0.2173378454,       2.936428127,       344.9268116,      0.1053092113,       0.848908514,       561.9543324,       204753.4242,       2.545776711,       597774.4791,       251.0999937,       269.3941193,         15.30490922,          42.73433993,               0.5902148082,       594.5101983,       255693.7496,      -2239.493556
          0,           0,         296,      -4.194240064,      -1.466054538,      -1.527566956,       1.247879993,     -0.2117758443,       2.936139242,       344.9196633,       0.106287581,      0.8484940376,       561.9388349,       204749.4186,        2.54579316,        597753.838,       251.0536723,       269.2822319,         15.22390501,          40.57574753,               0.5896467715,       594.4933046,       255688.5478,      -2235.407794
